time,displacement,force
302.54,-12.93126412,-0.175062635
302.56,-12.97000008,-0.17522042
302.58,-13.00786823,-0.175588583
302.6,-13.04581528,-0.175785814
302.62,-13.08344675,-0.175746368
302.64,-13.12092044,-0.176048788
302.66,-13.157763,-0.176423526
302.68,-13.19357996,-0.176443249
302.7,-13.2305803,-0.1766865
302.72,-13.26758064,-0.177054664
302.74,-13.30426541,-0.177324213
302.76,-13.34244913,-0.177442551
302.78,-13.38165844,-0.177705525
302.8,-13.4203944,-0.17786331
302.82,-13.46070821,-0.178027668
302.84,-13.50102201,-0.178185453
302.86,-13.53928462,-0.178527319
302.88,-13.57754723,-0.178836314
302.9,-13.61438979,-0.179191329
302.92,-13.65146902,-0.179533195
302.94,-13.68752265,-0.179710703
302.96,-13.72436521,-0.179835616
302.98,-13.7618389,-0.180032846
303,-13.80112711,-0.180197205
303.02,-13.83994196,-0.180348415
303.04,-13.87994019,-0.180512774
303.06,-13.91891283,-0.180716579
303.08,-13.95820104,-0.180769174
303.1,-13.996937,-0.180867789
303.12,-14.03551518,-0.180966404
303.14,-14.07409336,-0.181183358
303.16,-14.113066,-0.181295122
303.18,-14.15148639,-0.181525224
303.2,-14.18777671,-0.181676434
303.22,-14.22477704,-0.181834219
303.24,-14.26090957,-0.181952557
303.26,-14.29664764,-0.181939409
303.28,-14.32938781,-0.182130065
303.3,-14.36220688,-0.182274701
303.32,-14.3905291,-0.182373316
303.34,-14.4170368,-0.182465357
303.36,-14.44212445,-0.182872967
303.38,-14.46610762,-0.182978156
303.4,-14.48843405,-0.18308992
303.42,-14.51083937,-0.183234556
303.44,-14.53079904,-0.183359469
303.46,-14.55028536,-0.183333171
303.48,-14.56985057,-0.183418638
303.5,-14.58965246,-0.183392341
303.52,-14.60732426,-0.183543551
303.54,-14.62657391,-0.18364874
303.56,-14.64464017,-0.183872268
303.58,-14.66215419,-0.183997181
303.6,-14.68029935,-0.183990607
303.62,-14.69891785,-0.184069499
303.64,-14.7161952,-0.18420756
303.66,-14.73213138,-0.184194412
303.68,-14.74648972,-0.184187837
303.7,-14.75934911,-0.184523129
303.72,-14.7732341,-0.184654616
303.74,-14.78483122,-0.184680914
303.76,-14.7978484,-0.184799252
303.78,-14.80873549,-0.184851847
303.8,-14.81970148,-0.18476638
303.82,-14.82877405,-0.18476638
303.84,-14.83808331,-0.184621745
303.86,-14.84715589,-0.184582299
303.88,-14.85922636,-0.184707211
303.9,-14.86845672,-0.184733509
303.92,-14.87997495,-0.184700637
303.94,-14.8903098,-0.184759806
303.96,-14.90009241,-0.184726934
303.98,-14.90790271,-0.184805827
304,-14.91729086,-0.185029355
304.02,-14.92336554,-0.185147693
304.04,-14.93038693,-0.185252883
304.06,-14.93590937,-0.185358072
304.08,-14.94427192,-0.18523316
304.1,-14.95105663,-0.185220011
304.12,-14.95444898,-0.185206862
304.14,-14.95989253,-0.18523316
304.16,-14.96651945,-0.185213437
304.18,-14.9680184,-0.185167416
304.2,-14.97054295,-0.185042503
304.22,-14.9788266,-0.185141119
304.24,-14.98143004,-0.185114821
304.26,-14.98584799,-0.185272606
304.28,-14.991686,-0.185410667
304.3,-14.99649841,-0.185344924
304.32,-15.00091636,-0.185371221
304.34,-15.00746439,-0.185364647
304.36,-15.01251348,-0.185305477
304.38,-15.01803592,-0.185193713
304.4,-15.02182273,-0.185200288
304.42,-15.0241106,-0.184818975
304.44,-15.02379503,-0.184641468
304.46,-15.0221383,-0.18411552
304.48,-15.01890373,-0.183615869
304.5,-15.01314462,-0.1833003
304.52,-15.00967337,-0.182997879
304.54,-15.00628101,-0.182682311
304.56,-15.0034409,-0.182504803
304.58,-14.997524,-0.182471931
304.6,-14.9965773,-0.182274701
304.62,-14.99034483,-0.182274701
304.64,-14.98837253,-0.182090619
304.66,-14.98285009,-0.181913111
304.68,-14.98072001,-0.181827645
304.7,-14.97780101,-0.181656711
304.72,-14.97259414,-0.18141346
304.74,-14.97006959,-0.181295122
304.76,-14.96636167,-0.181242527
304.78,-14.96107591,-0.180913809
304.8,-14.95697352,-0.180966404
304.82,-14.95437009,-0.18085464
304.84,-14.94663868,-0.180841492
304.86,-14.94300964,-0.18065741
304.88,-14.9385128,-0.180788897
304.9,-14.93054471,-0.1805062
304.92,-14.9247856,-0.180368138
304.94,-14.92044654,-0.180184056
304.96,-14.91271512,-0.180072292
304.98,-14.90948055,-0.179907933
305,-14.90380033,-0.179769872
305.02,-14.898199,-0.179566067
305.04,-14.89023091,-0.179526621
305.06,-14.88470847,-0.179447729
305.08,-14.87516254,-0.179401708
305.1,-14.86822005,-0.179428006
305.12,-14.86056752,-0.179460877
305.14,-14.85425616,-0.17938856
305.16,-14.84478913,-0.179316242
305.18,-14.8361899,-0.179263647
305.2,-14.82727511,-0.179211052
305.22,-14.81678247,-0.179224201
305.24,-14.80747322,-0.178948078
305.26,-14.79674391,-0.178934929
305.28,-14.78743466,-0.178520745
305.3,-14.77978213,-0.178231473
305.32,-14.77149848,-0.177889607
305.34,-14.76029581,-0.177902756
305.36,-14.7505921,-0.177698951
305.38,-14.74096728,-0.177843587
305.4,-14.72771343,-0.177948776
305.42,-14.71485403,-0.177902756
305.44,-14.70223132,-0.177948776
305.46,-14.69071309,-0.177955351
305.48,-14.67446134,-0.177994797
305.5,-14.66033967,-0.177817289
305.52,-14.64645469,-0.177876458
305.54,-14.63107075,-0.177560889
305.56,-14.61450343,-0.177541166
305.58,-14.60077623,-0.177278192
305.6,-14.58515562,-0.177015218
305.62,-14.5685883,-0.176752244
305.64,-14.55265212,-0.176890305
305.66,-14.53632148,-0.176771967
305.68,-14.51920192,-0.176633906
305.7,-14.50239793,-0.176555013
305.72,-14.4849628,-0.176449824
305.74,-14.46689654,-0.176101383
305.76,-14.44748911,-0.175937024
305.78,-14.42800279,-0.175772665
305.8,-14.40646528,-0.17572007
305.82,-14.38279768,-0.175621455
305.84,-14.35928787,-0.175489968
305.86,-14.33483136,-0.175351907
305.88,-14.30800809,-0.175292737
305.9,-14.28079035,-0.175049486
305.92,-14.25420375,-0.174747066
305.94,-14.22667045,-0.174549836
305.96,-14.19621815,-0.17419482
305.98,-14.16560806,-0.173958144
306,-14.13499797,-0.173701744
306.02,-14.1032045,-0.173511088
306.04,-14.06928095,-0.173300708
306.06,-14.03890754,-0.173024586
306.08,-14.00648293,-0.172570955
306.1,-13.97050819,-0.172248812
306.12,-13.93327117,-0.17195954
306.14,-13.89611305,-0.171519059
306.16,-13.85611482,-0.171150895
306.18,-13.81619547,-0.170835326
306.2,-13.77801175,-0.170454014
306.22,-13.74132698,-0.170079275
306.24,-13.70401108,-0.169750558
306.26,-13.66708963,-0.169303502
306.28,-13.63064153,-0.168987933
306.3,-13.59316784,-0.168678938
306.32,-13.5541952,-0.168277903
306.34,-13.51443365,-0.167949185
306.36,-13.47372538,-0.167837421
306.38,-13.43317491,-0.167502129
306.4,-13.39514897,-0.167015627
306.42,-13.35806974,-0.166765801
306.44,-13.32075383,-0.166167535
306.46,-13.28359571,-0.165542972
306.48,-13.24651648,-0.165017023
306.5,-13.20920057,-0.164839516
306.52,-13.17235802,-0.164228101
306.54,-13.1360677,-0.163997999
306.56,-13.10111856,-0.163649558
306.58,-13.0653016,-0.163287969
306.6,-13.02751234,-0.162663405
306.62,-12.98838192,-0.162314964
306.64,-12.95082933,-0.161729847
306.66,-12.91240894,-0.161309088
306.68,-12.87201624,-0.160769991
306.7,-12.83272804,-0.160322935
306.72,-12.79462321,-0.159889028
306.74,-12.75430941,-0.159652351
306.76,-12.7150212,-0.159271039
306.78,-12.67454961,-0.158962044
306.8,-12.63470916,-0.158725368
306.82,-12.5930542,-0.158238865
306.84,-12.55061031,-0.157653748
306.86,-12.50785086,-0.157200118
306.88,-12.46785262,-0.156785933
306.9,-12.42706547,-0.15620739
306.92,-12.38651499,-0.155812929
306.94,-12.34604341,-0.155595976
306.96,-12.3047829,-0.155142345
306.98,-12.26265458,-0.15468214
307,-12.22202521,-0.154419166
307.02,-12.18115916,-0.153978685
307.04,-12.14037201,-0.153485608
307.06,-12.10005821,-0.153130593
307.08,-12.0598233,-0.152716409
307.1,-12.01832612,-0.152151015
307.12,-11.97966904,-0.151631641
307.14,-11.94148533,-0.151197733
307.16,-11.90353828,-0.150730954
307.18,-11.86748465,-0.150237878
307.2,-11.83087877,-0.149948606
307.22,-11.79285283,-0.149856565
307.24,-11.75490579,-0.149481827
307.26,-11.71616983,-0.149126812
307.28,-11.67703941,-0.148738925
307.3,-11.6386979,-0.148140659
307.32,-11.5994097,-0.147581839
307.34,-11.56075262,-0.147101911
307.36,-11.52114885,-0.146437902
307.38,-11.47973056,-0.146050015
307.4,-11.43705,-0.145635831
307.42,-11.39342273,-0.145142754
307.44,-11.3514522,-0.144643103
307.46,-11.30900831,-0.144498468
307.48,-11.26727445,-0.143919925
307.5,-11.2275129,-0.143420274
307.52,-11.18861915,-0.1429009
307.54,-11.14846313,-0.142466993
307.56,-11.10988495,-0.141658347
307.58,-11.07114899,-0.141145548
307.6,-11.02980959,-0.140619599
307.62,-10.99020582,-0.139968739
307.64,-10.94965534,-0.139416493
307.66,-10.90910486,-0.139068052
307.68,-10.86776546,-0.138640719
307.7,-10.82587382,-0.138219961
307.72,-10.78461331,-0.138081899
307.74,-10.74406284,-0.137634843
307.76,-10.703039,-0.137154916
307.78,-10.66517085,-0.136661839
307.8,-10.62714492,-0.136234506
307.82,-10.5880145,-0.135675686
307.84,-10.54738513,-0.135261502
307.86,-10.50675576,-0.134682959
307.88,-10.46612638,-0.134426559
307.9,-10.42668039,-0.133986077
307.92,-10.3872344,-0.133545596
307.94,-10.3498396,-0.133105114
307.96,-10.31362818,-0.132631761
307.98,-10.27647006,-0.131974325
308,-10.23915415,-0.131632459
308.02,-10.2023116,-0.131218275
308.04,-10.1639701,-0.130685752
308.06,-10.1255497,-0.130449076
308.08,-10.08649817,-0.129916553
308.1,-10.04760442,-0.129147354
308.12,-10.00776397,-0.12847677
308.14,-9.968633549,-0.127944247
308.16,-9.929739802,-0.127240791
308.18,-9.89060938,-0.126714843
308.2,-9.853372364,-0.126386126
308.22,-9.814241941,-0.12598509
308.24,-9.776847142,-0.125432844
308.26,-9.737953395,-0.124880599
308.28,-9.699454108,-0.124492712
308.3,-9.658666953,-0.124065379
308.32,-9.619220963,-0.123513133
308.34,-9.578039348,-0.123066078
308.36,-9.538356681,-0.122645319
308.38,-9.500251854,-0.122020755
308.4,-9.463014839,-0.121291002
308.42,-9.424910011,-0.120659864
308.44,-9.387909672,-0.120022152
308.46,-9.348858141,-0.119358143
308.48,-9.307518742,-0.118865066
308.5,-9.26720494,-0.118404861
308.52,-9.227443381,-0.117832893
308.54,-9.187050686,-0.117287221
308.56,-9.148156939,-0.116748125
308.58,-9.109736544,-0.116228751
308.6,-9.071631716,-0.115683079
308.62,-9.033763565,-0.115058516
308.64,-8.997394361,-0.114572014
308.66,-8.960157346,-0.114210424
308.68,-8.922368086,-0.113651604
308.7,-8.884421043,-0.113217697
308.72,-8.848998543,-0.11282981
308.74,-8.809158092,-0.112218396
308.76,-8.771368833,-0.111606981
308.78,-8.733342897,-0.111028438
308.8,-8.695080286,-0.110469618
308.82,-8.655870971,-0.109785885
308.84,-8.618555063,-0.109220491
308.86,-8.581239155,-0.108819455
308.88,-8.544475492,-0.108240912
308.9,-8.505739528,-0.107701815
308.92,-8.467082457,-0.107241611
308.94,-8.429214305,-0.106722237
308.96,-8.391661722,-0.105893868
308.98,-8.354503598,-0.105394218
309,-8.318844422,-0.104651316
309.02,-8.282238542,-0.10409907
309.04,-8.24713161,-0.103559973
309.06,-8.210604622,-0.103152363
309.08,-8.17391985,-0.102593543
309.1,-8.138260674,-0.102061021
309.12,-8.101181442,-0.101489052
309.14,-8.062761047,-0.10089736
309.16,-8.026628519,-0.100272797
309.18,-7.989470395,-0.099681105
309.2,-7.950497755,-0.099109137
309.22,-7.913418523,-0.098583188
309.24,-7.87507702,-0.098030943
309.26,-7.834368757,-0.097537866
309.28,-7.794686089,-0.096965898
309.3,-7.757527966,-0.096466247
309.32,-7.719344246,-0.095907427
309.34,-7.683842854,-0.095348607
309.36,-7.646605838,-0.09470432
309.38,-7.610394417,-0.09409948
309.4,-7.571658454,-0.093455193
309.42,-7.533474734,-0.092942394
309.44,-7.493003147,-0.092324405
309.46,-7.453320479,-0.091660395
309.48,-7.412454432,-0.091101575
309.5,-7.372061737,-0.090693965
309.52,-7.332694637,-0.089957638
309.54,-7.293958673,-0.089504008
309.56,-7.255301602,-0.088905742
309.58,-7.21743345,-0.088379793
309.6,-7.179407514,-0.087597445
309.62,-7.140513766,-0.087130666
309.64,-7.10209337,-0.086400913
309.66,-7.06351519,-0.085888114
309.68,-7.024621442,-0.085276699
309.7,-6.98596437,-0.084678433
309.72,-6.947938434,-0.084093316
309.74,-6.909044686,-0.083771172
309.76,-6.871886562,-0.083251799
309.78,-6.833071706,-0.082456302
309.8,-6.79622915,-0.081877759
309.82,-6.75725651,-0.081095411
309.84,-6.719230574,-0.080214448
309.86,-6.680415718,-0.07953729
309.88,-6.642468674,-0.079155977
309.9,-6.603969386,-0.078544562
309.92,-6.566337909,-0.078110655
309.94,-6.529574245,-0.077643876
309.96,-6.490996065,-0.076960143
309.98,-6.452654561,-0.076289559
310,-6.41407638,-0.075770186
310.02,-6.375655984,-0.075093027
310.04,-6.334474369,-0.074488187
310.06,-6.294712809,-0.07390307
310.08,-6.255030141,-0.073179891
310.1,-6.214085201,-0.072496158
310.12,-6.173298045,-0.071917615
310.14,-6.134877649,-0.071286477
310.16,-6.096062792,-0.070681637
310.18,-6.05780018,-0.070221432
310.2,-6.01961646,-0.069517977
310.22,-5.980959387,-0.068867116
310.24,-5.940724475,-0.068281998
310.26,-5.901199591,-0.067611415
310.28,-5.861595815,-0.066973702
310.3,-5.819940847,-0.066434605
310.32,-5.778680339,-0.065816616
310.34,-5.736709803,-0.06506714
310.36,-5.694108132,-0.064698977
310.38,-5.651269784,-0.063969223
310.4,-5.611981575,-0.063397255
310.42,-5.573087827,-0.06283186
310.44,-5.53506189,-0.062246743
310.46,-5.497114845,-0.061556436
310.48,-5.459483369,-0.061043637
310.5,-5.420668512,-0.060438796
310.52,-5.38122252,-0.059695895
310.54,-5.342249879,-0.059051608
310.56,-5.303908374,-0.058459916
310.58,-5.265803545,-0.057920819
310.6,-5.227462041,-0.057388297
310.62,-5.190698375,-0.056882072
310.64,-5.15354025,-0.05629038
310.66,-5.115198745,-0.055619796
310.68,-5.077172809,-0.054817725
310.7,-5.039146872,-0.054180013
310.72,-5.000489799,-0.053627768
310.74,-4.962858322,-0.053082096
310.76,-4.924911277,-0.052556148
310.78,-4.88649088,-0.051964456
310.8,-4.848070483,-0.051188683
310.82,-4.810754573,-0.050465504
310.84,-4.771229689,-0.049821218
310.86,-4.733440427,-0.049045444
310.88,-4.694862246,-0.048506347
310.9,-4.656126281,-0.047947527
310.92,-4.615733584,-0.047388707
310.94,-4.576918727,-0.046718124
310.96,-4.536131571,-0.046126432
310.98,-4.496685578,-0.045475571
311,-4.458501856,-0.044962772
311.02,-4.419686999,-0.044292188
311.04,-4.381266602,-0.043667624
311.06,-4.341899501,-0.042924722
311.08,-4.30134902,-0.042260713
311.1,-4.258668455,-0.041465216
311.12,-4.216619026,-0.040807781
311.14,-4.17346511,-0.040170069
311.16,-4.132677953,-0.039617823
311.18,-4.091733012,-0.03899326
311.2,-4.053312614,-0.038309527
311.22,-4.013866621,-0.037625795
311.24,-3.976787387,-0.036922339
311.26,-3.938445882,-0.036376668
311.28,-3.901287756,-0.035620617
311.3,-3.862315114,-0.03498948
311.32,-3.823973609,-0.034299173
311.34,-3.784685399,-0.03372063
311.36,-3.746186109,-0.032951431
311.38,-3.706976792,-0.032504375
311.4,-3.66958199,-0.031794345
311.42,-3.633055,-0.031156633
311.44,-3.595975766,-0.030505772
311.46,-3.56000102,-0.029907506
311.48,-3.525288545,-0.029236922
311.5,-3.489629367,-0.02875042
311.52,-3.454522433,-0.028139005
311.54,-3.418863254,-0.027501293
311.56,-3.382415156,-0.026830709
311.58,-3.344547002,-0.026173274
311.6,-3.305653252,-0.025390926
311.62,-3.26628615,-0.024930721
311.64,-3.225893452,-0.02433903
311.66,-3.186052999,-0.023701318
311.68,-3.146212545,-0.023011011
311.7,-3.107161011,-0.022439042
311.72,-3.067872801,-0.021669843
311.74,-3.029531294,-0.020874346
311.76,-2.990321976,-0.020289229
311.78,-2.951428226,-0.019783004
311.8,-2.912928936,-0.019224184
311.82,-2.873719618,-0.018639067
311.84,-2.834668084,-0.018014503
311.86,-2.794354278,-0.017363642
311.88,-2.755697203,-0.016712782
311.9,-2.716172317,-0.016029049
311.92,-2.677594135,-0.015312445
311.94,-2.639568196,-0.014865389
311.96,-2.603987909,-0.014122487
311.98,-2.565804187,-0.013471626
312,-2.529198304,-0.012919381
312.02,-2.492355745,-0.012380284
312.04,-2.455828754,-0.011716274
312.06,-2.419538439,-0.011210049
312.08,-2.382853664,-0.010611783
312.1,-2.34459105,-0.009980645
312.12,-2.307038463,-0.009375805
312.14,-2.267986928,-0.008790688
312.16,-2.229014285,-0.008198996
312.18,-2.191698374,-0.007627028
312.2,-2.153751327,-0.006963018
312.22,-2.115330929,-0.006338455
312.24,-2.077857234,-0.005602127
312.26,-2.039279051,-0.00497099
312.28,-2.001016436,-0.004221513
312.3,-1.964568336,-0.003583801
312.32,-1.927646885,-0.003176192
312.34,-1.890252082,-0.002808028
312.36,-1.853093955,-0.002249208
312.38,-1.815304692,-0.001604922
312.4,-1.778146564,-0.001151291
312.42,-1.740436193,-0.000355795
312.44,-1.704382554,0.000341087
312.46,-1.667145534,0.000873609
312.48,-1.628804027,0.001281219
312.5,-1.589594708,0.001662531
312.52,-1.55164766,0.001938654
312.54,-1.512201665,0.002300243
312.56,-1.47512243,0.002707853
312.58,-1.438437654,0.003115463
312.6,-1.401279526,0.003845216
312.62,-1.364121399,0.00466701
312.64,-1.329330031,0.005508527
312.66,-1.291382983,0.006231706
312.68,-1.255408235,0.006902289
312.7,-1.219433487,0.007605745
312.72,-1.18345874,0.008144842
312.74,-1.1454328,0.008585323
312.76,-1.109300268,0.009236184
312.78,-1.0725366,0.010025106
312.8,-1.034431768,0.010583926
312.82,-0.996563612,0.011228213
312.84,-0.958774348,0.012003986
312.86,-0.919486137,0.012582529
312.88,-0.880513493,0.013141349
312.9,-0.842724229,0.013706743
312.92,-0.803751585,0.014383901
312.94,-0.765725645,0.014942721
312.96,-0.730303141,0.015527839
312.98,-0.69346058,0.016053787
313,-0.656302452,0.01663233
313.02,-0.618513188,0.017217447
313.04,-0.57977722,0.017743395
313.06,-0.540646792,0.018308789
313.08,-0.500096308,0.018880758
313.1,-0.460334743,0.019439578
313.12,-0.419153123,0.020004972
313.14,-0.379391559,0.020793894
313.16,-0.339472211,0.021556519
313.18,-0.300499567,0.022135062
313.2,-0.260816894,0.022726753
313.22,-0.224526578,0.023331594
313.24,-0.183976093,0.023752352
313.26,-0.141926661,0.024212557
313.28,-0.103348476,0.024863417
313.3,-0.062955776,0.025586596
313.32,-0.022247507,0.026217734
313.34,0.016725137,0.026802851
313.36,0.053804374,0.027545753
313.38,0.091672531,0.028288655
313.4,0.127962848,0.028886921
313.42,0.166304357,0.029544356
313.44,0.20322581,0.030116324
313.46,0.241488427,0.030767185
313.48,0.282591155,0.031332579
313.5,0.323220532,0.031950568
313.52,0.363849909,0.032522537
313.54,0.404163718,0.033212844
313.56,0.443688607,0.033797961
313.58,0.483686848,0.034330483
313.6,0.524631793,0.035007642
313.62,0.563131087,0.035599333
313.64,0.603129328,0.036309363
313.66,0.643522029,0.036927352
313.68,0.682889134,0.037479598
313.7,0.720205048,0.038051566
313.72,0.759966613,0.038610386
313.74,0.79980707,0.039215226
313.76,0.839884204,0.039754323
313.78,0.879645769,0.040424907
313.8,0.920432931,0.040924558
313.82,0.961062308,0.041812095
313.84,1.001691686,0.042357766
313.86,1.042399955,0.042949458
313.88,1.082713765,0.043534575
313.9,1.123974279,0.044172287
313.92,1.163735845,0.044547025
313.94,1.203734086,0.045171589
313.96,1.243969004,0.045750131
313.98,1.283178326,0.046348397
314,1.322939892,0.046907217
314.02,1.362701458,0.047571227
314.04,1.39993848,0.04819579
314.06,1.438043314,0.048728312
314.08,1.478909368,0.049425194
314.1,1.516935311,0.050036608
314.12,1.556381309,0.050483664
314.14,1.596695119,0.051042484
314.16,1.638192309,0.051713068
314.18,1.67732274,0.052324483
314.2,1.71763655,0.052942472
314.22,1.758265929,0.053645927
314.24,1.799447551,0.054185024
314.26,1.840629173,0.054849033
314.28,1.880706308,0.055394705
314.3,1.921651255,0.056058714
314.32,1.960939469,0.056624108
314.34,1.998649844,0.057334138
314.36,2.035019055,0.057866661
314.38,2.072887214,0.058510947
314.4,2.110439805,0.059142085
314.42,2.148781316,0.05979952
314.44,2.189489586,0.060483252
314.46,2.229487829,0.060950031
314.48,2.269880532,0.061377364
314.5,2.310667695,0.062015076
314.52,2.350665939,0.062646214
314.54,2.390111938,0.0630341
314.56,2.428216773,0.063717833
314.58,2.46718942,0.064388417
314.6,2.504426444,0.064874919
314.62,2.541821251,0.065275954
314.64,2.57929495,0.066078025
314.66,2.618425382,0.066709163
314.68,2.655346837,0.067346875
314.7,2.693214997,0.067885971
314.72,2.730294236,0.068602576
314.74,2.76871464,0.069029908
314.76,2.80579388,0.069549282
314.78,2.844924311,0.070160697
314.8,2.881530199,0.070811558
314.82,2.921055091,0.071265188
314.84,2.956635383,0.072008089
314.86,2.991268971,0.072639227
314.88,3.026533695,0.073257216
314.9,3.063218475,0.07377659
314.92,3.096747575,0.074460322
314.94,3.133590139,0.074848209
314.96,3.172405003,0.075400455
314.98,3.209405351,0.07590668
315,3.249166919,0.07651152
315.02,3.289796299,0.077004596
315.04,3.330346788,0.077616011
315.06,3.372080656,0.078247148
315.08,3.413104496,0.078759948
315.1,3.452156037,0.079358214
315.12,3.491128685,0.079976203
315.14,3.530811362,0.080495576
315.16,3.567496142,0.081139863
315.18,3.605443195,0.081771001
315.2,3.642916896,0.082356118
315.22,3.68173176,0.082901789
315.24,3.718337649,0.083440886
315.26,3.754706862,0.08385507
315.28,3.790602723,0.084381018
315.3,3.828391991,0.08506475
315.32,3.8657868,0.085498657
315.34,3.901840445,0.086169241
315.36,3.940103066,0.086813528
315.38,3.977182307,0.087411794
315.4,4.01315706,0.087957465
315.42,4.049210706,0.088845002
315.44,4.085343243,0.089489288
315.46,4.121239104,0.090061257
315.48,4.158791697,0.090863328
315.5,4.196107614,0.091336681
315.52,4.232319044,0.091810034
315.54,4.270818341,0.092520064
315.56,4.309159855,0.093131479
315.58,4.347028016,0.093473345
315.6,4.386079558,0.094189949
315.62,4.424815531,0.094821087
315.64,4.463078153,0.095195825
315.66,4.499131799,0.095780942
315.68,4.535737688,0.0964581
315.7,4.57202801,0.096957751
315.72,4.609580604,0.097444253
315.74,4.646502062,0.097897883
315.76,4.682792384,0.09843698
315.78,4.718372678,0.098995799
315.8,4.754189648,0.099580917
315.82,4.78969105,0.100185757
315.84,4.823930179,0.100843192
315.86,4.860614962,0.10136914
315.88,4.897299744,0.101783324
315.9,4.933826742,0.102085744
315.92,4.970669308,0.102618267
315.94,5.008458579,0.10298643
315.96,5.046011173,0.103492655
315.98,5.083958227,0.104012029
316,5.120721902,0.104630018
316.02,5.156933332,0.105070499
316.04,5.193933683,0.105701637
316.06,5.231722954,0.106201288
316.08,5.269196656,0.106714087
316.1,5.306749251,0.107318927
316.12,5.345485226,0.107923768
316.14,5.383274497,0.108495736
316.16,5.42114266,0.10906113
316.18,5.459168607,0.109731714
316.2,5.497115662,0.110185344
316.22,5.533642661,0.110619251
316.24,5.571668608,0.111007138
316.26,5.608511175,0.11138845
316.28,5.64685269,0.111690871
316.3,5.684799745,0.112045885
316.32,5.722983477,0.112617854
316.34,5.759431584,0.113275289
316.36,5.798246452,0.113834109
316.38,5.834142315,0.114360057
316.4,5.870274854,0.114886005
316.42,5.905066229,0.11528704
316.44,5.941356553,0.115707799
316.46,5.976700172,0.116141706
316.48,6.01314828,0.116805715
316.5,6.05006974,0.117528894
316.52,6.088095688,0.118140308
316.54,6.126831663,0.118607087
316.56,6.163832015,0.119100164
316.58,6.202173531,0.119343415
316.6,6.241303968,0.119665558
316.62,6.28185446,0.120079742
316.64,6.320432652,0.12060569
316.66,6.360352009,0.121190807
316.68,6.399324661,0.121690458
316.7,6.438218421,0.122249277
316.72,6.475692126,0.12263059
316.74,6.51395475,0.123163112
316.76,6.553321863,0.123741655
316.78,6.591900056,0.124333347
316.8,6.629531544,0.124740956
316.82,6.668267521,0.12536552
316.84,6.706924606,0.125628494
316.86,6.744950554,0.12601638
316.88,6.783055395,0.126450287
316.9,6.820844668,0.126930215
316.92,6.858791725,0.127456163
316.94,6.895397618,0.128074152
316.96,6.931056807,0.128396295
316.98,6.967978268,0.129014284
317,7.005925325,0.129559955
317.02,7.042452326,0.129849227
317.04,7.081267195,0.130408046
317.06,7.120870985,0.130920846
317.08,7.160001422,0.131150948
317.1,7.198895184,0.131479665
317.12,7.238498974,0.132018762
317.14,7.277944979,0.132400075
317.16,7.317390985,0.132912874
317.18,7.356284747,0.13335993
317.2,7.394862941,0.13385958
317.22,7.432967783,0.13431321
317.24,7.470362596,0.134858882
317.26,7.50894079,0.135411127
317.28,7.547913444,0.135950224
317.3,7.588227263,0.136456449
317.32,7.630592274,0.136929802
317.34,7.673903989,0.13735056
317.36,7.714138915,0.137718724
317.38,7.754768302,0.138231523
317.4,7.794687661,0.138579964
317.42,7.833344747,0.139040168
317.44,7.87223851,0.139263696
317.46,7.913814601,0.139559542
317.48,7.954680664,0.140078916
317.5,7.996730107,0.140585141
317.52,8.037359494,0.14105192
317.54,8.077831098,0.141544996
317.56,8.114989236,0.142169559
317.58,8.154750811,0.142399661
317.6,8.194433495,0.142840143
317.62,8.234116178,0.143116266
317.64,8.271984345,0.14372768
317.66,8.311667029,0.144043249
317.68,8.350639684,0.14433252
317.7,8.387166687,0.144700684
317.72,8.42566599,0.14514774
317.74,8.464323078,0.145607944
317.76,8.503453517,0.146133892
317.78,8.541952821,0.146758456
317.8,8.580609909,0.147185788
317.82,8.620371485,0.147567101
317.84,8.660527521,0.147902393
317.86,8.700525773,0.148263982
317.88,8.740445133,0.148566402
317.9,8.78139009,0.149072627
317.92,8.820599422,0.149506534
317.94,8.86122881,0.149795805
317.96,8.901384847,0.150269159
317.98,8.94296094,0.150683343
318,8.984931493,0.150939742
318.02,9.02548199,0.151196142
318.04,9.065716919,0.151577454
318.06,9.105005143,0.151781259
318.08,9.142478852,0.152254612
318.1,9.178453612,0.152688519
318.12,9.214980616,0.153109278
318.14,9.251349836,0.153418272
318.16,9.290006925,0.153635226
318.18,9.328348446,0.1538982
318.2,9.368977835,0.154167748
318.22,9.409449441,0.154568784
318.24,9.449132126,0.154917224
318.26,9.487158079,0.155397152
318.28,9.524868464,0.156028289
318.3,9.562026605,0.156429325
318.32,9.599973666,0.156751468
318.34,9.639261892,0.157336585
318.36,9.678707902,0.15773762
318.38,9.72004732,0.157928277
318.4,9.76067671,0.158388481
318.42,9.80170056,0.158868409
318.44,9.841383246,0.15905249
318.46,9.880829256,0.15956529
318.48,9.91846075,0.159972899
318.5,9.956644488,0.160176704
318.52,9.99419709,0.160479124
318.54,10.03332753,0.160899883
318.56,10.07190573,0.161195729
318.58,10.11198288,0.161445554
318.6,10.15016661,0.161833441
318.62,10.18827146,0.162221327
318.64,10.2264552,0.162444855
318.66,10.26337667,0.162813019
318.68,10.3006137,0.163194331
318.7,10.34021749,0.163647961
318.72,10.38100467,0.163989827
318.74,10.42100293,0.164246227
318.76,10.46194788,0.164436883
